LECROYWR610Zi,62129,Waveform
0.4115677,0.0443677
0.4125677,-0.022051
0.4135677,0.0111583
0.4145677,0.0111583
0.4155677,0.0111583
0.4165677,0.0111583
0.4175677,0.0111583
0.4185677,-0.022051
0.4195677,0.0111583
0.4205677,0.0111583
0.4215677,0.0443677
0.4225677,0.0111583
0.4235677,0.077577
0.4245677,0.0111583
0.4255677,0.0111583
0.4265677,0.0111583
0.4275677,0.0111583
0.4285677,-0.022051
0.4295677,-0.022051
0.4305677,0.0111583
0.4315677,0.0111583
0.4325677,0.0111583
0.4335677,0.0111583
0.4345677,0.0443677
0.4355677,-0.022051
0.4365677,0.077577
0.4375677,0.0443677
0.4385677,0.0111583
0.4395677,0.0111583
0.4405677,0.0111583
0.4415677,0.0111583
0.4425677,0.0443677
0.4435677,0.0111583
0.4445677,0.0111583
0.4455677,0.0111583
0.4465677,4.72689
0.4475677,4.89293
0.4485677,4.89293
0.4495677,4.95935
0.4505677,4.95935
0.4515677,4.95935
0.4525677,4.92614
0.4535677,4.99256
0.4545677,4.95935
0.4555677,4.95935
0.4565677,4.92614
0.4575677,4.99256
0.4585677,4.99256
0.4595677,4.99256
0.4605677,4.92614
0.4615677,4.99256
0.4625677,5.02577
0.4635677,4.99256
0.4645677,4.99256
0.4655677,4.99256
0.4665677,4.99256
0.4675677,4.99256
0.4685677,4.99256
0.4695677,4.99256
0.4705677,4.99256
0.4715677,4.95935
0.4725677,4.99256
0.4735677,5.02577
0.4745677,5.02577
0.4755677,4.99256
0.4765677,4.95935
0.4775677,4.92614
0.4785677,5.02577
0.4795677,5.02577
0.4805677,4.99256
0.4815677,4.99256
0.4825677,5.02577
0.4835677,5.05898
0.4845677,4.99256
0.4855677,4.99256
0.4865677,4.99256
0.4875677,4.95935
0.4885677,5.02577
0.4895677,4.99256
0.4905677,5.02577
0.4915677,4.99256
0.4925677,4.99256
0.4935677,4.99256
0.4945677,4.99256
0.4955677,4.99256
0.4965677,4.99256
0.4975677,4.99256
0.4985677,5.02577
0.4995677,4.99256
0.5005677,4.99256
0.5015677,4.99256
0.5025677,4.95935
0.5035677,4.99256
0.5045677,4.99256
0.5055677,4.92614
0.5065677,4.99256
0.5075677,4.99256
0.5085677,4.99256
0.5095677,4.99256
0.5105677,4.99256
0.5115677,4.95935
0.5125677,4.99256
0.5135677,4.99256
0.5145677,4.99256
0.5155677,5.02577
0.5165677,4.99256
0.5175677,4.99256
0.5185677,5.02577
0.5195677,4.99256
0.5205677,4.99256
0.5215677,4.95935
0.5225677,4.99256
0.5235677,4.99256
0.5245677,4.99256
0.5255677,4.99256
0.5265677,4.99256
0.5275677,4.99256
0.5285677,5.02577
0.5295677,4.99256
0.5305677,5.02577
0.5315677,5.02577
0.5325677,4.99256
0.5335677,4.99256
0.5345677,4.99256
0.5355677,4.99256
0.5365677,4.92614
0.5375677,4.99256
0.5385677,4.92614
0.5395677,4.99256
0.5405677,4.99256
0.5415677,5.02577
0.5425677,4.99256
0.5435677,4.99256
0.5445677,5.02577
0.5455677,4.99256
0.5465677,4.99256
0.5475677,5.02577
0.5485677,4.95935
0.5495677,4.99256
0.5505677,4.99256
0.5515677,4.99256
0.5525677,5.02577
0.5535677,4.99256
0.5545677,4.99256
0.5555677,4.95935
0.5565677,4.99256
0.5575677,4.95935
0.5585677,4.95935
0.5595677,4.99256
0.5605677,4.99256
0.5615677,5.02577
0.5625677,4.99256
0.5635677,4.99256
0.5645677,4.99256
0.5655677,5.05898
0.5665677,4.99256
0.5675677,4.99256
0.5685677,4.99256
0.5695677,4.99256
0.5705677,4.99256
0.5715677,4.95935
0.5725677,4.99256
0.5735677,4.95935
0.5745677,5.02577
0.5755677,4.99256
0.5765677,4.99256
0.5775677,4.99256
0.5785677,4.99256
0.5795677,4.99256
0.5805677,4.99256
0.5815677,5.02577
0.5825677,5.05898
0.5835677,4.92614
0.5845677,4.99256
0.5855677,4.99256
0.5865677,5.02577
0.5875677,4.99256
0.5885677,4.99256
0.5895677,4.99256
0.5905677,4.99256
0.5915677,4.99256
0.5925677,4.99256
0.5935677,5.02577
0.5945677,5.02577
0.5955677,5.02577
0.5965677,5.05898
0.5975677,4.99256
0.5985677,5.02577
0.5995677,5.02577
0.6005677,4.99256
0.6015677,4.99256
0.6025677,5.02577
0.6035677,4.99256
0.6045677,5.02577
0.6055677,4.95935
0.6065677,4.99256
0.6075677,4.99256
0.6085677,4.95935
0.6095677,4.99256
0.6105677,4.95935
0.6115677,4.99256
0.6125677,4.99256
0.6135677,5.02577
0.6145677,4.99256
0.6155677,4.99256
0.6165677,4.99256
0.6175677,4.99256
0.6185677,4.99256
0.6195677,4.99256
0.6205677,4.99256
0.6215677,4.99256
0.6225677,4.99256
0.6235677,4.99256
0.6245677,5.02577
0.6255677,4.95935
0.6265677,4.99256
0.6275677,4.99256
0.6285677,5.02577
0.6295677,4.99256
0.6305677,4.99256
0.6315677,4.99256
0.6325677,4.99256
0.6335677,4.99256
0.6345677,5.02577
0.6355677,4.99256
0.6365677,4.99256
0.6375677,4.99256
0.6385677,4.99256
0.6395677,4.99256
0.6405677,4.95935
0.6415677,4.99256
0.6425677,4.99256
0.6435677,5.02577
0.6445677,4.99256
0.6455677,4.99256
0.6465677,5.02577
0.6475677,4.99256
0.6485677,4.99256
0.6495677,5.05898
0.6505677,4.99256
0.6515677,4.99256
0.6525677,4.99256
0.6535677,4.99256
0.6545677,4.99256
0.6555677,4.99256
0.6565677,4.99256
0.6575677,4.99256
0.6585677,4.99256
0.6595677,4.95935
0.6605677,4.99256
0.6615677,4.99256
0.6625677,4.99256
0.6635677,4.99256
0.6645677,4.99256
0.6655677,4.99256
0.6665677,4.99256
0.6675677,4.99256
0.6685677,4.95935
0.6695677,4.99256
0.6705677,4.99256
0.6715677,4.99256
0.6725677,4.99256
0.6735677,4.99256
0.6745677,4.95935
0.6755677,4.99256
0.6765677,4.92614
0.6775677,4.95935
0.6785677,4.95935
0.6795677,4.99256
0.6805677,4.99256
0.6815677,4.99256
0.6825677,4.99256
0.6835677,4.99256
0.6845677,4.99256
0.6855677,4.95935
0.6865677,5.02577
0.6875677,4.99256
0.6885677,4.92614
0.6895677,4.95935
0.6905677,4.99256
0.6915677,4.95935
0.6925677,4.95935
0.6935677,4.99256
0.6945677,4.99256
0.6955677,4.99256
0.6965677,4.99256
0.6975677,4.99256
0.6985677,4.99256
0.6995677,4.92614
0.7005677,4.99256
0.7015677,5.02577
0.7025677,4.95935
0.7035677,5.02577
0.7045677,4.99256
0.7055677,4.99256
0.7065677,4.95935
0.7075677,5.05898
0.7085677,4.99256
0.7095677,4.99256
0.7105677,5.02577
0.7115677,4.99256
0.7125677,5.02577
0.7135677,4.99256
0.7145677,4.99256
0.7155677,4.99256
0.7165677,5.02577
0.7175677,4.99256
0.7185677,4.95935
0.7195677,4.92614
0.7205677,4.99256
0.7215677,4.99256
0.7225677,4.99256
0.7235677,4.99256
0.7245677,4.99256
0.7255677,4.99256
0.7265677,4.99256
0.7275677,4.99256
0.7285677,4.99256
0.7295677,4.99256
0.7305677,4.95935
0.7315677,5.02577
0.7325677,4.99256
0.7335677,5.05898
0.7345677,4.99256
0.7355677,4.99256
0.7365677,4.99256
0.7375677,4.95935
0.7385677,4.99256
0.7395677,5.05898
0.7405677,4.99256
0.7415677,4.99256
0.7425677,5.02577
0.7435677,5.02577
0.7445677,4.99256
0.7455677,4.99256
0.7465677,4.99256
0.7475677,4.99256
0.7485677,5.05898
0.7495677,4.99256
0.7505677,4.99256
0.7515677,4.99256
0.7525677,4.99256
0.7535677,5.02577
0.7545677,4.99256
0.7555677,4.95935
0.7565677,4.99256
0.7575677,4.99256
0.7585677,4.99256
0.7595677,5.02577
0.7605677,4.99256
0.7615677,4.99256
0.7625677,4.99256
0.7635677,4.99256
0.7645677,4.99256
0.7655677,0.210414
0.7665677,0.143996
0.7675677,0.077577
0.7685677,0.077577
0.7695677,0.0443677
0.7705677,0.0443677
0.7715677,0.110786
0.7725677,0.0111583
0.7735677,0.0443677
0.7745677,0.0111583
0.7755677,0.0443677
0.7765677,0.0443677
0.7775677,0.0111583
0.7785677,0.0443677
0.7795677,0.0443677
0.7805677,0.0443677
0.7815677,0.0111583
0.7825677,0.0111583
0.7835677,0.077577
0.7845677,0.0111583
0.7855677,0.0111583
0.7865677,0.0443677
0.7875677,0.0111583
0.7885677,0.0443677
0.7895677,0.0111583
0.7905677,0.0111583
0.7915677,0.0111583
0.7925677,0.0443677
0.7935677,0.0111583
0.7945677,0.0111583
0.7955677,0.077577
0.7965677,0.077577
0.7975677,0.0443677
0.7985677,0.0443677
0.7995677,0.0443677
0.8005677,0.0111583
0.8015677,0.0443677
0.8025677,0.0111583
0.8035677,-0.022051
0.8045677,0.0111583
0.8055677,0.0111583
0.8065677,0.0111583
0.8075677,0.0111583
0.8085677,-0.022051
0.8095677,0.0111583
0.8105677,0.0111583
0.8115677,0.0111583
0.8125677,0.0111583
0.8135677,0.0443677
0.8145677,0.077577
0.8155677,0.0443677
0.8165677,0.0443677
0.8175677,-0.022051
0.8185677,0.0111583
0.8195677,4.89293
0.8205677,4.95935
0.8215677,4.92614
0.8225677,4.92614
0.8235677,4.95935
0.8245677,4.92614
0.8255677,4.95935
0.8265677,4.95935
0.8275677,4.95935
0.8285677,4.99256
0.8295677,4.95935
0.8305677,4.92614
0.8315677,4.99256
0.8325677,4.95935
0.8335677,4.99256
0.8345677,4.99256
0.8355677,4.99256
0.8365677,4.99256
0.8375677,4.99256
0.8385677,4.99256
0.8395677,4.99256
0.8405677,4.99256
0.8415677,5.02577
0.8425677,4.99256
0.8435677,5.02577
0.8445677,4.99256
0.8455677,4.99256
0.8465677,4.99256
0.8475677,4.99256
0.8485677,4.99256
0.8495677,5.02577
0.8505677,4.99256
0.8515677,5.05898
0.8525677,4.99256
0.8535677,5.02577
0.8545677,4.99256
0.8555677,4.99256
0.8565677,4.95935
0.8575677,4.99256
0.8585677,4.95935
0.8595677,4.99256
0.8605677,5.05898
0.8615677,4.99256
0.8625677,4.99256
0.8635677,5.02577
0.8645677,4.99256
0.8655677,4.99256
0.8665677,5.02577
0.8675677,4.99256
0.8685677,4.99256
0.8695677,4.99256
0.8705677,4.99256
0.8715677,4.95935
0.8725677,4.99256
0.8735677,5.02577
0.8745677,4.99256
0.8755677,4.99256
0.8765677,4.99256
0.8775677,4.99256
0.8785677,4.99256
0.8795677,4.99256
0.8805677,4.99256
0.8815677,4.99256
0.8825677,4.95935
0.8835677,4.99256
0.8845677,4.99256
0.8855677,5.02577
0.8865677,4.99256
0.8875677,4.99256
0.8885677,4.95935
0.8895677,5.02577
0.8905677,4.99256
0.8915677,4.99256
0.8925677,5.02577
0.8935677,5.02577
0.8945677,4.99256
0.8955677,4.99256
0.8965677,4.99256
0.8975677,4.99256
0.8985677,4.99256
0.8995677,4.99256
0.9005677,4.99256
0.9015677,5.02577
0.9025677,5.05898
0.9035677,4.99256
0.9045677,4.99256
0.9055677,4.99256
0.9065677,4.99256
0.9075677,4.95935
0.9085677,4.99256
0.9095677,4.99256
0.9105677,4.95935
0.9115677,4.99256
0.9125677,4.99256
0.9135677,4.99256
0.9145677,4.99256
0.9155677,4.99256
0.9165677,4.99256
0.9175677,4.99256
0.9185677,5.02577
0.9195677,4.99256
0.9205677,4.99256
0.9215677,4.99256
0.9225677,4.99256
0.9235677,4.99256
0.9245677,4.99256
0.9255677,4.99256
0.9265677,4.95935
0.9275677,4.99256
0.9285677,4.99256
0.9295677,4.95935
0.9305677,4.99256
0.9315677,4.99256
0.9325677,5.02577
0.9335677,4.99256
0.9345677,4.99256
0.9355677,4.95935
0.9365677,4.99256
0.9375677,4.99256
0.9385677,4.99256
0.9395677,4.99256
0.9405677,4.99256
0.9415677,4.95935
0.9425677,4.99256
0.9435677,4.99256
0.9445677,5.02577
0.9455677,4.99256
0.9465677,4.99256
0.9475677,5.02577
0.9485677,4.95935
0.9495677,4.99256
0.9505677,4.99256
0.9515677,5.05898
0.9525677,4.99256
0.9535677,5.02577
0.9545677,4.95935
0.9555677,4.99256
0.9565677,4.99256
0.9575677,5.02577
0.9585677,4.95935
0.9595677,5.02577
0.9605677,5.02577
0.9615677,4.99256
0.9625677,4.99256
0.9635677,4.99256
0.9645677,4.99256
0.9655677,4.99256
0.9665677,4.95935
0.9675677,4.99256
0.9685677,4.99256
0.9695677,4.99256
0.9705677,4.99256
0.9715677,4.99256
0.9725677,4.99256
0.9735677,4.99256
0.9745677,5.02577
0.9755677,4.99256
0.9765677,4.99256
0.9775677,4.99256
0.9785677,5.05898
0.9795677,5.02577
0.9805677,4.99256
0.9815677,5.02577
0.9825677,4.99256
0.9835677,4.99256
0.9845677,5.02577
0.9855677,5.02577
0.9865677,4.99256
0.9875677,5.02577
0.9885677,4.99256
0.9895677,4.99256
0.9905677,5.02577
0.9915677,4.99256
0.9925677,4.99256
0.9935677,4.99256
0.9945677,4.99256
0.9955677,4.99256
0.9965677,4.99256
0.9975677,4.99256
0.9985677,4.99256
0.9995677,4.99256
1.000568,5.02577
1.001568,4.99256
1.002568,4.99256
1.003568,4.99256
1.004568,4.99256
1.005568,5.02577
1.006568,4.99256
1.007568,4.99256
1.008568,4.99256
1.009568,4.95935
1.010568,4.99256
1.011568,4.99256
1.012568,4.99256
1.013568,4.99256
1.014568,4.99256
1.015568,4.99256
1.016568,4.95935
1.017568,4.99256
1.018568,4.99256
1.019568,4.99256
1.020568,4.92614
1.021568,4.99256
1.022568,4.95935
1.023568,4.99256
1.024568,4.95935
1.025568,0.276833
1.026568,0.077577
1.027568,0.077577
1.028568,0.077577
1.029568,0.077577
1.030568,0.0111583
1.031568,0.077577
1.032568,4.95935
1.033568,4.99256
1.034568,4.95935
1.035568,4.92614
1.036568,4.92614
1.037568,4.99256
1.038568,4.95935
1.039568,4.92614
1.040568,4.99256
1.041568,4.99256
1.042568,4.99256
1.043568,4.95935
1.044568,4.99256
1.045568,4.95935
1.046568,4.99256
1.047568,4.99256
1.048568,4.99256
1.049568,4.99256
1.050568,4.95935
1.051568,4.99256
1.052568,4.99256
1.053568,4.99256
1.054568,5.02577
1.055568,4.99256
1.056568,4.99256
1.057568,4.99256
1.058568,4.99256
1.059568,4.99256
1.060568,4.99256
1.061568,4.95935
1.062568,4.99256
1.063568,4.99256
1.064568,4.99256
1.065568,4.99256
1.066568,4.99256
1.067568,4.99256
1.068568,4.99256
1.069568,4.99256
1.070568,4.99256
1.071568,4.99256
1.072568,5.02577
1.073568,4.99256
1.074568,4.99256
1.075568,4.99256
1.076568,4.99256
1.077568,4.99256
1.078568,4.99256
1.079568,4.99256
1.080568,4.95935
1.081568,5.02577
1.082568,4.99256
1.083568,4.99256
1.084568,4.99256
1.085568,5.02577
1.086568,4.99256
1.087568,4.99256
1.088568,5.02577
1.089568,4.99256
1.090568,4.99256
1.091568,4.99256
1.092568,4.99256
1.093568,0.110786
1.094568,0.077577
1.095568,0.110786
1.096568,4.99256
1.097568,4.99256
1.098568,4.99256
1.099568,4.95935
1.100568,4.95935
1.101568,4.99256
1.102568,4.92614
1.103568,4.99256
1.104568,4.99256
1.105568,4.99256
1.106568,4.99256
1.107568,4.95935
1.108568,5.02577
1.109568,5.02577
1.110568,4.99256
1.111568,4.99256
1.112568,4.99256
1.113568,4.99256
1.114568,4.95935
1.115568,4.99256
1.116568,4.99256
1.117568,4.99256
1.118568,4.99256
1.119568,4.99256
1.120568,4.99256
1.121568,4.95935
1.122568,4.99256
1.123568,4.95935
1.124568,4.99256
1.125568,4.99256
1.126568,4.99256
1.127568,4.99256
1.128568,5.02577
1.129568,4.95935
1.130568,4.99256
1.131568,5.02577
1.132568,4.99256
1.133568,4.99256
1.134568,4.99256
1.135568,4.99256
1.136568,4.95935
1.137568,4.99256
1.138568,4.99256
1.139568,4.99256
1.140568,4.95935
1.141568,4.99256
1.142568,4.99256
1.143568,4.99256
1.144568,4.99256
1.145568,4.99256
1.146568,4.99256
1.147568,4.99256
1.148568,4.99256
1.149568,4.99256
1.150568,4.99256
1.151568,4.99256
1.152568,4.99256
1.153568,4.99256
1.154568,4.95935
1.155568,4.99256
1.156568,5.05898
1.157568,4.99256
1.158568,4.99256
1.159568,4.99256
1.160568,5.02577
1.161568,5.02577
1.162568,4.99256
1.163568,4.99256
1.164568,5.02577
1.165568,4.99256
1.166568,4.99256
1.167568,4.99256
1.168568,4.99256
1.169568,5.02577
1.170568,4.99256
1.171568,5.02577
1.172568,4.99256
1.173568,4.99256
1.174568,4.99256
1.175568,4.95935
1.176568,4.99256
1.177568,4.92614
1.178568,4.99256
1.179568,4.95935
1.180568,4.95935
1.181568,4.99256
1.182568,4.99256
1.183568,4.99256
1.184568,5.02577
1.185568,4.95935
1.186568,5.02577
1.187568,4.99256
1.188568,4.99256
1.189568,4.95935
1.190568,5.02577
1.191568,4.99256
1.192568,4.99256
1.193568,4.99256
1.194568,5.02577
1.195568,4.95935
1.196568,4.95935
1.197568,4.99256
1.198568,4.99256
1.199568,4.99256
1.200568,4.95935
1.201568,4.99256
1.202568,5.02577
1.203568,4.99256
1.204568,4.99256
1.205568,4.99256
1.206568,4.99256
1.207568,4.99256
1.208568,4.99256
1.209568,4.99256
1.210568,4.99256
1.211568,4.99256
1.212568,4.95935
1.213568,4.99256
1.214568,4.99256
1.215568,5.02577
1.216568,4.99256
1.217568,4.99256
1.218568,4.99256
1.219568,4.95935
1.220568,4.99256
1.221568,4.99256
1.222568,4.99256
1.223568,4.95935
1.224568,4.99256
1.225568,4.99256
1.226568,4.99256
1.227568,4.99256
1.228568,4.99256
1.229568,4.99256
1.230568,4.99256
1.231568,5.02577
1.232568,4.99256
1.233568,5.05898
1.234568,4.99256
1.235568,4.99256
1.236568,4.95935
1.237568,4.99256
1.238568,4.99256
1.239568,4.99256
1.240568,4.99256
1.241568,4.95935
1.242568,5.02577
1.243568,5.02577
1.244568,4.99256
1.245568,4.99256
1.246568,4.99256
1.247568,5.02577
1.248568,4.99256
1.249568,4.99256
1.250568,4.99256
1.251568,4.99256
1.252568,4.99256
1.253568,5.02577
1.254568,4.99256
1.255568,4.99256
1.256568,4.99256
1.257568,4.99256
1.258568,5.02577
1.259568,4.99256
1.260568,4.95935
1.261568,4.99256
1.262568,4.95935
1.263568,4.99256
1.264568,4.99256
1.265568,4.95935
1.266568,4.99256
1.267568,4.99256
1.268568,4.99256
1.269568,4.99256
1.270568,4.99256
1.271568,4.99256
1.272568,4.99256
1.273568,4.99256
1.274568,4.99256
1.275568,4.95935
1.276568,4.99256
1.277568,4.99256
1.278568,4.99256
1.279568,4.99256
1.280568,4.99256
1.281568,5.02577
1.282568,4.99256
1.283568,4.99256
1.284568,4.99256
1.285568,4.99256
1.286568,5.02577
1.287568,4.95935
1.288568,4.95935
1.289568,4.99256
1.290568,4.99256
1.291568,4.99256
1.292568,4.99256
1.293568,4.99256
1.294568,5.02577
1.295568,4.99256
1.296568,4.99256
1.297568,4.99256
1.298568,4.99256
1.299568,4.95935
1.300568,5.02577
1.301568,4.95935
1.302568,4.99256
1.303568,5.02577
1.304568,4.99256
1.305568,4.99256
1.306568,4.99256
1.307568,4.99256
1.308568,4.99256
1.309568,4.99256
1.310568,5.02577
1.311568,4.99256
1.312568,4.99256
1.313568,4.99256
1.314568,4.99256
1.315568,4.99256
1.316568,4.99256
1.317568,4.99256
1.318568,4.99256
1.319568,4.99256
1.320568,4.99256
1.321568,5.02577
1.322568,4.99256
1.323568,4.99256
1.324568,4.99256
1.325568,4.99256
1.326568,4.99256
1.327568,5.02577
1.328568,5.02577
1.329568,4.99256
1.330568,4.99256
1.331568,4.99256
1.332568,4.99256
1.333568,4.99256
1.334568,4.99256
1.335568,5.02577
1.336568,4.99256
1.337568,5.02577
1.338568,4.99256
1.339568,5.02577
1.340568,4.99256
1.341568,5.02577
1.342568,5.02577
1.343568,4.99256
1.344568,4.99256
1.345568,5.02577
1.346568,4.99256
1.347568,4.95935
1.348568,4.99256
1.349568,4.99256
1.350568,4.99256
1.351568,5.05898
1.352568,4.99256
1.353568,4.99256
1.354568,4.99256
1.355568,4.99256
1.356568,4.99256
1.357568,4.95935
1.358568,4.99256
1.359568,5.05898
1.360568,4.99256
1.361568,4.99256
1.362568,4.99256
1.363568,4.99256
1.364568,4.99256
1.365568,4.99256
1.366568,4.92614
1.367568,4.95935
1.368568,4.99256
1.369568,4.99256
1.370568,4.95935
1.371568,4.99256
1.372568,4.99256
1.373568,4.99256
1.374568,5.02577
1.375568,4.99256
1.376568,4.99256
1.377568,4.99256
1.378568,4.99256
1.379568,4.99256
1.380568,4.99256
1.381568,4.99256
1.382568,4.99256
1.383568,5.05898
1.384568,4.99256
1.385568,4.99256
1.386568,4.95935
1.387568,5.02577
1.388568,5.05898
1.389568,4.99256
1.390568,4.99256
1.391568,4.99256
1.392568,5.05898
1.393568,5.02577
1.394568,4.95935
1.395568,4.95935
1.396568,4.99256
1.397568,4.99256
1.398568,5.02577
1.399568,4.95935
1.400568,4.99256
1.401568,4.99256
1.402568,4.99256
1.403568,4.95935
1.404568,4.99256
1.405568,4.99256
1.406568,4.99256
1.407568,4.99256
1.408568,4.99256
1.409568,4.99256
1.410568,4.99256
1.411568,4.99256
1.412568,4.99256
1.413568,5.02577
1.414568,4.99256
1.415568,4.99256
1.416568,4.99256
1.417568,4.95935
1.418568,4.99256
1.419568,4.99256
1.420568,4.99256
1.421568,4.99256
1.422568,4.99256
1.423568,5.02577
1.424568,4.95935
1.425568,4.99256
1.426568,4.99256
1.427568,4.99256
1.428568,4.99256
1.429568,4.99256
1.430568,4.99256
1.431568,4.99256
1.432568,4.99256
1.433568,4.99256
1.434568,5.02577
1.435568,4.99256
1.436568,4.99256
1.437568,4.99256
1.438568,4.99256
1.439568,4.99256
1.440568,4.99256
1.441568,4.99256
1.442568,4.99256
1.443568,4.99256
1.444568,4.99256
1.445568,4.99256
1.446568,4.99256
1.447568,4.99256
1.448568,4.99256
1.449568,4.95935
1.450568,5.02577
1.451568,5.02577
